I002,I006,I009,I010,I016,I022,I024,I034,I039,I040,I041,I044,I045,I052,I056,I057,I065,I069,I071,I075,I077,I087,I091,I094,I095,I096,I097,I098,I109,I111,I114,I119,I132,I135,I141,I143,I147,I148,I152,I159,I167,I173,I175,I182,I183,I184,I185,I188,I190,I212,I222,I224,I225,I228,I230,I234,I244,I251,I254,I257,I260,I267,I268,I274,I279,I282,I284,I289,I291,I294,I296,I298,I302,I304,I310,I311,I315,I317,I319,I324,I326,I327,I347,I349,I350,I354,I372,I377,I378,I379,I382,I391,I394,I395,I403,I412,I418,I421,I422,I430,I432,I439,I442,I444,I454,I458,I460,I465,I469,I478,I479,I481,I490,I495,I504,I506,I507,I512,I513,I514,I518,I522,I523,I525,I532,I535,I536,I538,I542,I544,I552,I572,I573,I585,I589,I600,I601,I608,I609
0.1069613,0.07459721,0.0960547,0.1004988,0.0543773,0.08651169,0.1059835,0.07499943,0.0905535,0.07274832,0.08736582,0.09724593,0.08857279,0.07245325,0.0957422,0.07802054,0.0739426,0.09817854,0.06209154,0.1013068,0.09898873,0.06628937,0.07439285,0.08295833,0.06357314,0.07864974,0.05210811,0.08419735,0.1308612,0.1103079,0.1102583,0.07507254,0.1117928,0.07946111,0.04911894,0.04777443,0.0761556,0.1104251,0.05384845,0.09878042,0.1126949,0.08109526,0.09442091,0.1227834,0.1001628,0.07166191,0.09622703,0.04147177,0.103702,0.05065168,0.1683768,0.1042258,0.05463578,0.1341954,0.08021753,0.09979843,0.06618571,0.1105044,0.06781137,0.0883607,0.08062112,0.1172984,0.0823549,0.07378132,0.09422406,0.1237956,0.0897148,0.02932205,0.05037018,0.1038624,0.07162228,0.06439622,0.05669361,0.06744288,0.08896117,0.1013997,0.1001647,0.0706289,0.08689015,0.05634586,NA,0.2213845,0.06380119,0.09048697,0.1017249,0.05551285,0.08514977,0.09086722,0.112217,0.09224034,0.0652951,0.1458923,0.06967662,0.06437385,0.09907337,0.09242347,0.1026217,0.09283771,NA,0.1216741,0.09955435,0.06033845,0.09586462,0.07045843,0.1507668,0.1414529,0.08956722,0.05735582,0.09575418,0.04875875,0.09041507,0.0499148,0.06098518,0.08948157,0.069814,0.1022763,0.07838739,0.105881,0.0444036,0.08319028,0.1097662,0.05096341,0.1239396,0.08491594,0.05892922,0.06412813,0.08761839,0.09625293,0.08164156,0.05849346,0.09057094,0.08322441,0.1036119,0.08429921,0.08342618,0.06227544,0.05889027,0.07248593,0.07712302
0.0699189,0.05932292,0.08478498,0.05257698,0.05090877,0.05549329,0.07764897,0.04083415,0.08805087,0.0600156,0.07207388,0.0765326,0.06702328,0.05997939,0.06967741,0.05554601,0.1176107,0.09371946,0.0547015,0.07107326,0.08619265,0.05811406,0.06645335,0.05798838,0.06914441,0.06069962,0.05109926,0.05590251,0.09569159,0.1285009,0.05874572,0.07907996,0.1012184,0.06523883,0.05386337,0.05836872,0.07278568,0.1044617,0.05624964,0.0737597,0.08367567,0.1027328,0.0691968,0.08138978,0.07229427,0.05499779,0.07043717,0.0524146,0.06772147,0.06533774,0.05155079,0.06400529,0.05547845,0.098341,0.07737333,0.0890626,0.06230659,0.1174798,0.05301491,0.06816329,0.09112588,0.07696371,0.06414123,0.09292368,0.0968836,0.0688023,0.05103363,0.04800237,0.0600888,0.05159038,0.08811297,0.05168648,0.07017597,0.05215714,0.06308635,0.06930455,0.08151548,0.06103009,0.05876229,0.06388726,0.06535267,0.1385643,0.1108815,0.06401075,0.09889335,0.07954818,0.07221512,0.09370694,0.05737758,0.06550106,0.05881447,0.1423379,0.07472306,0.04914314,0.08863541,0.09026691,0.09116154,0.08322977,0.1078037,0.04493725,0.07663626,0.08125756,0.05880984,0.09280571,0.0715065,0.1082715,0.07112267,0.04899072,0.05846942,0.02815691,0.04871118,0.08115026,0.06284825,0.08152325,0.06670416,0.04230702,0.04564814,0.08727327,0.06599429,0.07532463,0.09292708,0.06818046,0.08332253,0.04253406,0.04814278,0.05240296,0.08360004,0.06473055,0.07899207,0.07554829,0.09658775,0.06162188,0.09857401,0.05304917,0.09028922,0.07554152,0.06892331,0.1202665,0.06142154
0.1019762,0.1136389,0.1346517,0.1168966,0.07622582,0.1354251,0.1243124,0.1089272,0.1314802,0.1361683,0.1387492,0.140489,0.1415029,0.1606129,0.1289411,0.1327224,0.0901073,0.1327176,0.09595356,0.1531681,0.1178356,0.1208928,0.1263106,0.1142303,0.1129993,0.09088891,0.07715941,0.08173148,0.1171725,0.096635,0.0841638,0.1721066,0.1199428,0.1024066,0.1366586,0.1158236,0.138098,0.1924997,0.1403411,0.1048531,0.1249278,0.126391,0.1324675,0.1721654,0.140277,0.09088352,0.1486951,0.09339321,0.1306411,0.08330946,0.1620901,0.09603879,0.09226465,0.1454906,0.07137187,0.142724,0.155081,0.1422287,0.1231646,0.1715722,0.1356197,0.1313086,0.09592032,0.1734124,0.1054274,0.1179854,0.127372,0.1182815,0.1207881,0.1311755,0.1214339,0.1111262,0.1428282,0.1086183,0.1428296,0.1635267,0.2088618,0.1215067,0.1218247,0.1466356,0.1270803,0.1243435,0.1567641,0.1022037,0.1391611,0.141379,0.1038978,0.07418247,0.1392687,0.1046121,0.07302968,0.1764122,0.1081159,0.1458206,0.1582172,0.1474152,0.15218,0.08348991,0.1091636,0.1286353,0.1735791,0.1912621,0.1391751,0.1471537,0.1503105,0.1423678,0.1177578,0.09039943,0.1122762,0.05097352,0.07805753,0.1142344,0.1135016,0.09134255,0.1546825,0.1274979,0.09755703,0.1742489,0.1029519,0.1342506,0.1701226,0.1248884,0.1015045,0.1370783,0.1106263,0.127036,0.1801062,0.1425094,0.1409509,0.09755948,0.1210487,0.120451,0.1202804,0.1347995,0.1555471,0.1452543,0.1141923,0.09216075,0.1729596
0.5845568,0.5293928,0.5424529,0.6095713,0.6126134,0.5453345,0.5667105,0.6552995,0.6103608,0.6823408,0.6054094,0.5517009,0.6170627,0.6153285,0.6285483,0.5519306,0.6178969,0.600139,0.645828,0.6234548,0.5939412,0.6428232,0.6235537,0.6139648,0.6449503,0.5145017,0.5686633,0.6277685,0.5831226,0.5687707,0.6170367,0.6266553,0.5788549,0.537971,0.6284124,0.6271227,0.56666,0.5208723,0.6402905,0.5787864,0.5244651,0.6194576,0.6326194,0.5560613,0.6269935,0.632587,0.6219257,0.5816686,0.5569928,0.6317804,0.6162034,0.5575297,0.6562433,0.5637242,0.6219031,0.5510814,0.6332878,0.6051519,0.6323544,0.6225015,0.621761,0.6031728,0.627576,0.6410854,0.5859001,0.5492281,0.6310666,0.611761,0.6077193,0.5510628,0.5435219,0.5821037,0.6195685,0.6690429,0.6429071,0.5337088,0.5829224,0.6303262,0.576711,0.6186969,0.6113572,0.5592437,0.6297493,0.5763636,0.5805128,0.6227543,0.6251662,0.6414576,0.5602233,0.5443735,0.5412058,0.5983354,0.5952397,0.5782924,0.5564939,0.5550665,0.5487236,0.559405,0.6119511,0.6570615,0.6141205,0.5782613,0.6438876,0.6520509,0.5642599,0.6316251,0.6415763,0.6095569,0.6249945,0.6730619,0.6425337,0.5670168,0.6274351,0.5879843,0.6371838,0.5076337,0.566848,0.5178671,0.5865618,0.5217461,0.5581211,0.6160617,0.5467717,0.5692831,0.5731579,0.6489365,0.6052002,0.5566397,0.537616,0.6041943,0.5521141,0.555517,0.6060644,0.6214069,0.6058586,0.6233601,0.6070801,0.5558107,0.631538
0.2322161,0.1547165,0.1393961,0.1429355,0.08812954,0.09984673,0.1625705,0.05496949,0.1040884,0.08960929,0.08746655,0.1094353,0.1306286,0.1167008,0.06810147,0.09498701,0.138807,0.1221618,0.0734266,0.08982979,0.1144181,0.09739649,0.1244846,0.08213034,0.1633371,0.07396702,0.1180061,0.1375805,0.1781673,0.1952492,0.1554866,0.1005645,0.09369477,0.2022827,0.06139426,0.09401388,0.1148447,0.1517734,0.1142372,0.1720583,0.1386023,0.1245112,0.09405895,0.1602538,0.1481,0.05782345,0.1149428,0.05658781,0.1241517,0.1709283,0.04649271,0.1119858,0.07559382,0.129399,0.1789874,0.169341,0.1379868,0.1870168,0.09123263,0.1525824,0.1549386,0.1563036,0.08381202,0.1167806,0.1968698,0.1948274,0.07613055,0.0742448,0.1330236,0.1075467,0.1099278,0.09186431,0.09542032,0.09369525,0.1291759,0.1150102,0.1897677,0.1452196,0.08033975,0.09363588,0.1333543,0.2331358,0.1507312,0.1131997,0.2040938,0.165152,0.1149433,0.1634798,0.1924624,0.255593,0.07022022,0.2314381,0.114743,0.1103509,0.1215754,0.1347528,0.1446723,0.09565784,0.1413632,0.08546895,0.1966869,0.07220928,0.1381637,0.06387457,0.1884269,0.2845498,0.1211944,0.176051,0.1364982,0.1020471,0.08216442,0.1577886,0.2034636,0.1899549,0.1413018,0.1638159,0.05987724,0.2267922,0.0864494,0.1395572,0.1830011,0.1191204,0.1009629,0.09735733,0.1785193,0.05910815,0.1219363,0.1068232,0.1644316,0.1145964,0.1279699,0.1571245,0.09970206,0.100634,0.09165938,0.09443118,0.1080261,0.1075366,0.09961614
0.645034,0.6084969,0.6302238,0.7104571,0.7343902,0.5959243,0.6472183,0.6737943,0.6162521,0.6558052,0.6004664,0.6027637,0.6488966,0.6196442,0.6638803,0.681662,0.6152285,0.6545398,0.6518863,0.6176448,0.7100007,0.6768665,0.6442768,0.6854143,0.627479,0.6988178,0.6469353,0.6522856,0.6631077,0.636349,0.6063887,0.6430467,0.6158216,0.73171,0.6643524,0.6782297,0.660444,0.6256955,0.6099316,0.6333411,0.6500062,0.6950305,0.6916649,0.6274543,0.6539177,0.6188813,0.716609,0.6941877,0.6084159,0.6758981,0.6379214,0.65006,0.6367834,0.6449403,0.6175851,0.6164339,0.6175137,0.6621364,0.7038374,0.6392373,0.6523768,0.623501,0.6747815,0.6732901,0.6191857,0.6759883,0.665857,0.6757115,0.6027059,0.5985783,0.6277856,0.6817317,0.6920577,0.6975415,0.6466452,0.5273201,0.6123334,0.6555136,0.6138042,0.6068298,0.5703144,0.6008193,0.6047013,0.6990547,0.646061,0.628367,0.6151066,0.6558851,0.6312324,0.5395866,0.7124922,0.6972384,0.6741179,0.6855962,0.6822895,0.61502,0.6635156,0.6150011,0.6575212,0.6458745,0.6608866,0.5652095,0.6546134,0.641632,0.6902666,0.5533176,0.6446274,0.7194456,0.6764674,0.6288752,0.6217448,0.6467073,0.6801683,0.6379513,0.6126359,0.6188004,0.5461066,0.6084744,0.652797,0.6383862,0.6543278,0.6174881,0.5953739,0.6033921,0.6504823,0.6454213,0.6791472,0.6998111,0.6459178,0.6200306,0.6632974,0.6751122,0.6569209,0.6368586,0.6538591,0.6622425,0.7128232,0.6298608,0.6232095
0.2457581,0.214888,0.2288535,0.2177384,0.1794077,0.2068202,0.2460824,0.1633521,0.2205622,0.2117444,0.1944571,0.2458983,0.2086014,0.1910115,0.1936524,0.1962288,0.2299208,0.2055611,0.1866269,0.2128675,0.1892889,0.1954022,0.1751772,0.1836153,0.2172531,0.1768426,0.1919333,0.1649671,0.2206654,0.2559876,0.2464848,0.2186012,0.2344436,0.1967991,0.1966617,0.2069268,0.2138144,0.2215954,0.1991331,0.1801261,0.2273723,0.2106155,0.2118866,0.2300311,0.208755,0.1774408,0.1564925,0.1912066,0.1844842,0.1764926,0.1907519,0.2101394,0.1775121,0.2021029,0.2082239,0.2081338,0.1734031,0.2017716,0.227595,0.1831994,0.220231,0.2441998,0.2061715,0.2091597,0.2286527,0.221702,0.2360399,0.179895,0.2005421,0.218569,0.2108535,0.1887825,0.2324881,0.17389,0.2146373,0.2392808,0.2324606,0.2020254,0.203085,0.2005416,0.2023022,0.2572549,0.2122714,0.2109237,0.2293103,0.1787238,0.1903854,0.2118107,0.2045531,0.2093193,0.2164692,0.2329603,0.2017657,0.1814442,0.1972442,0.2575018,0.2334001,0.1669014,0.1938241,0.1812965,0.2117723,0.208586,0.2305799,0.2241561,0.1985944,0.2449062,0.20501,0.2261765,0.1793359,0.1903669,0.1935216,0.214937,0.1819504,0.2312628,0.2071418,0.1689188,0.2205791,0.219356,0.1844557,0.2162751,0.2407268,0.2013173,0.1891703,0.1926609,0.1886732,0.1807533,0.1943593,0.2200282,0.2280403,0.1892364,0.2102967,0.2277651,0.1904655,0.1889394,0.2244427,0.2075581,0.1695279,0.2276839,0.2261214
0.3797359,0.3472615,0.3634857,0.3741534,0.3409849,0.3309498,0.3638488,0.3396603,0.3454353,0.354733,0.3392701,0.3395113,0.3567346,0.3311045,0.3507372,0.3420275,0.3660267,0.3353037,0.3272932,0.3505072,0.3492962,0.3373859,0.3610334,0.335894,0.3551178,0.3605838,0.3354501,0.3388125,0.3742167,0.3718358,0.3448346,0.3450946,0.3360211,0.3538066,0.3354436,0.3409958,0.3494689,0.3405832,0.3281478,0.367622,0.3467146,0.3102174,0.3529015,0.3530189,0.3434345,0.3362823,0.3498019,0.3281836,0.3392349,0.310197,0.3420945,0.3161878,0.337046,0.3504967,0.351812,0.3395284,0.3166268,0.3428042,0.3733818,0.3412914,0.3756974,0.3715948,0.3484578,0.3613644,0.3566635,0.3610992,0.3514484,0.334019,0.3322204,0.3614171,0.3571471,0.3484187,0.3429762,0.3336831,0.3666689,0.3447246,0.3581263,0.3565081,0.3324702,0.3316856,0.3310566,0.3679334,0.3400042,0.32949,0.3710275,0.3457568,0.3585591,0.3632938,0.3557325,0.3107873,0.3690648,0.36881,0.3523414,0.3416975,0.3480749,0.3795218,0.3507486,0.3219174,0.3442291,0.3323678,0.354424,0.3438167,0.3741129,0.3303102,0.349716,0.3643182,0.3525372,0.3628399,0.3487569,0.3395549,0.3188282,0.3461194,0.3386737,0.3581264,0.3425054,0.3431102,0.3352346,0.3842552,0.3375689,0.3641662,0.3866757,0.3455746,0.331058,0.3239623,0.3231069,0.2933789,0.3342859,0.3374148,0.3591426,0.348037,0.3775121,0.3429818,0.336897,0.3434468,0.3794941,0.3394856,0.3348234,0.3638077,0.3452676
0.8261203,0.8605545,0.8126389,0.8623447,0.8572469,0.8457174,0.8605183,0.8919122,0.8726339,0.8947025,0.8891783,0.8764299,0.888166,0.8360745,0.8792577,0.9017723,0.8660215,0.8734189,0.884682,0.8849233,0.9168864,0.8687347,0.8591586,0.8879657,0.8974607,0.8782899,0.8908095,0.8856058,0.8465928,0.835996,0.8751602,0.8785482,0.8777362,0.841266,0.887111,0.8957496,0.8980479,0.8310544,0.9124871,0.8803772,0.8355464,0.8573619,0.9036512,0.8797457,0.5442877,0.9092317,0.8846013,0.901907,0.8656253,0.8722936,0.8893057,0.8969366,0.8805822,0.8901769,0.8688105,0.8968245,0.8755139,0.8822646,0.8517293,0.869749,0.8561467,0.8394207,0.8649048,0.8894502,0.8490152,0.8703712,0.8574799,0.8718755,0.9056563,0.8693495,0.8840224,0.8701641,0.8503609,0.8739481,0.8624377,0.8746696,0.8421924,0.8718439,0.8658291,0.8786278,0.8688182,0.7321431,0.8713051,0.8689359,0.5334283,0.8954535,0.8776953,0.8497653,0.8778237,0.5371352,0.8951089,0.8267403,0.8300287,0.8903244,0.8797724,0.8446698,0.8507027,0.8790774,0.8649188,0.9069218,0.8848433,0.8912717,0.8803317,0.922748,0.8628777,0.8780555,0.8722538,0.8835868,0.8792816,0.8799224,0.8894352,0.8956433,0.8789214,0.818536,0.875775,0.8689428,0.864289,0.5562165,0.8674297,0.8534638,0.8151702,0.8865691,0.8589912,0.8811908,0.896414,0.8764614,0.8680977,0.8775604,0.8095807,0.8438298,0.8583262,0.872322,0.8678501,0.8756301,0.843371,0.8545383,0.8652071,0.847548,0.8752484
0.255006,0.1967486,0.2374719,0.2263257,0.1938578,0.2123055,0.2283909,0.1722086,0.2376434,0.1787492,0.1885478,0.2309511,0.2077402,0.1220169,0.1651346,0.1869516,0.2095045,0.1852116,0.143892,0.1800165,0.1744613,0.1903477,0.1878488,0.1543788,0.193211,0.1596185,0.1970646,0.203171,0.2570137,0.2548108,0.2087372,0.1924648,0.1826945,0.2205966,0.1287111,0.1513549,0.1791307,0.2478143,0.1659162,0.2103004,0.2230299,0.2153829,0.1980792,0.2120027,0.1985616,0.2084277,0.1676725,0.1554796,0.212935,0.1919535,0.2164381,0.1976871,0.1613257,0.2314368,0.212368,0.1947737,0.1906256,0.2262064,0.1589405,0.1743655,0.213401,0.2416945,0.203432,0.2319611,0.1962334,0.2120995,0.1881742,0.1738701,0.1510425,0.2147115,0.2324213,0.1781307,0.2180413,0.1716349,0.170222,0.2308665,0.2198411,0.1701059,0.204478,0.1879292,0.1591921,0.3294275,0.16721,0.168394,0.2655051,0.1753113,0.1578303,0.2070601,0.2405601,0.1587758,0.1587002,0.2594737,0.198372,0.167273,0.198769,0.2105784,0.2029465,0.1866139,0.1947804,0.1664537,0.2376709,0.1849445,0.2312208,0.1643738,0.2101904,0.2334656,0.1948688,0.2098544,0.197931,0.1628657,0.2108143,0.2004814,0.1510821,0.249853,0.1911341,0.1882261,0.1765792,0.2299038,0.1680461,0.232344,0.293622,0.1916821,0.1949722,0.1879033,0.1787314,0.1370622,0.2307997,0.1795685,0.2187953,0.2006734,0.2154873,0.1879799,0.2327481,0.1836695,0.2136684,0.1631671,0.1967177,0.2093358,0.1812876
0.2576699,0.2302462,0.2266538,0.2368716,0.214833,0.2204314,0.2506813,0.1997765,0.2417516,0.229989,0.2359655,0.2292603,0.2414858,0.2122408,0.2310156,0.2266331,0.2353341,0.2236881,0.1962932,0.2292362,0.225861,0.2265563,0.237197,0.2191243,0.2239169,0.2181598,0.2000731,0.2085912,0.2325613,0.2676545,0.2384593,0.2128256,0.2245779,0.2433022,0.2194117,0.2328623,0.2119782,0.2145705,0.2079621,0.2398103,0.2435872,0.2088791,0.2155444,0.2416418,0.2343962,0.220899,0.2217833,0.2038997,0.2247464,0.2013634,0.2039615,0.2262797,0.2062533,0.2414781,0.2399284,0.2123186,0.2168249,0.2303469,0.2155185,0.2265761,0.2313469,0.2242842,0.2181496,0.25742,0.2414308,0.2346675,0.2084805,0.2009124,0.2222836,0.2235583,0.2291408,0.2010154,0.2445468,0.2000216,0.2455691,0.2416802,0.2578373,0.229273,0.2035453,0.2136453,0.2190121,0.3248645,0.2300956,0.1914502,0.2254575,0.2187906,0.2290333,0.2385523,0.2151176,0.2230094,0.2288908,0.2506268,0.238799,0.2260983,0.2197606,0.2493245,0.2423288,0.1838472,0.218741,0.2210475,0.2423213,0.2356391,0.2337974,0.2106538,0.2043803,0.2359413,0.22483,0.2474494,0.2186953,0.1943697,0.219677,0.2282279,0.2185421,0.2316084,0.2254168,0.2177228,0.2201671,0.2442589,0.2274152,0.2397197,0.2544902,0.225923,0.214565,0.2080273,0.1978476,0.1563321,0.2254744,0.197165,0.2399696,0.2441356,0.2437426,0.1933611,0.2204647,0.238926,0.2187888,0.2371913,0.201582,0.2189217,0.2113434
0.2506239,0.1786833,0.1882759,0.1846355,0.1804998,0.1738313,0.1695137,0.1648163,0.1916795,0.1861652,0.1985369,0.1927563,0.1940269,0.2100879,0.1746585,0.1974352,0.2083592,0.1971363,0.1887805,0.1851678,0.1943362,0.1833063,0.1858173,0.179281,0.1888809,0.1602015,0.1689224,0.1956938,0.2065028,0.2373814,0.2074647,0.1770094,0.1883204,0.2127751,0.1642756,0.1793047,0.1887243,0.2265764,0.1691226,0.2234628,0.2195981,0.1970241,0.1970926,0.2005865,0.2081315,0.1661998,0.1703782,0.163336,0.1924516,0.1891557,0.1812112,0.1609469,0.1752418,0.2171972,0.2194189,0.2103023,0.171157,0.2210011,0.1907104,0.1742054,0.1810043,0.1979145,0.1778081,0.1878657,0.2291037,0.2041317,0.2081081,0.1729171,0.1513377,0.171335,0.2004562,0.1524304,0.1607772,0.159483,0.1893425,0.2044178,0.2290153,0.2080162,0.1672189,0.1868965,0.1655,0.2489744,0.1966797,0.185169,0.2226655,0.178204,0.1703372,0.1660725,0.2021998,0.2070653,0.1668913,0.2295259,0.2055948,0.1687977,0.1936973,0.2148375,0.2012207,0.1805238,0.1911152,0.1795427,0.2131059,0.1779161,0.2190218,0.1844981,0.170764,0.1948794,0.1734415,0.2021376,0.1786066,0.1691658,0.1602143,0.2126095,0.1653205,0.2061365,0.1800367,0.1842432,0.1993918,0.2015221,0.151876,0.2112534,0.2520669,0.1977876,0.1948301,0.1947538,0.1677738,0.1755937,0.2220642,0.1890368,0.1995036,0.1605973,0.2104736,0.2002816,0.1821769,0.193889,0.2171831,0.1776339,0.1918811,0.1955239,0.1515052
0.432504,0.3520091,0.353829,0.3473237,0.3616681,0.3497922,0.3279809,0.4474065,0.3533512,0.4805475,0.3530537,0.3787941,0.3649038,0.3748854,0.328765,0.4172882,0.3341101,0.3164148,0.3124138,0.4065872,0.42131,0.407506,0.4430511,0.3765859,0.3543169,0.3772517,0.3017116,0.3979942,0.3758374,0.3607039,0.4439802,0.4022563,0.383704,0.3737557,0.4513325,0.350024,0.3813553,0.3442404,0.3934499,0.3442757,0.3459376,0.4258168,0.3961914,0.2482714,0.3647375,0.3602949,0.3483762,0.3239296,0.39374,0.3677486,0.2976465,0.429748,0.4356777,0.317411,0.2646823,0.2769063,0.3533404,0.3826721,0.3230775,0.3783577,0.352515,0.3663959,0.3514195,0.2817329,0.3422918,0.3569992,0.3969501,0.3644679,0.3601244,0.3440616,0.2279186,0.3752781,0.3485323,0.3802341,0.3958963,0.3293285,0.356969,0.3587849,0.3194526,0.4054635,0.3292094,0.3133034,0.3408042,0.3697094,0.3814057,0.3722565,0.3629944,0.3296644,0.377645,0.3526945,0.3415958,0.2907263,0.3784663,0.3273991,0.3412329,0.3645185,0.3350742,0.3075953,0.4257774,0.4039638,0.2379801,0.2937781,0.3954665,0.400189,0.3387931,0.3211941,0.3796411,0.3803494,0.3767472,0.3954427,0.4001157,0.3415098,0.4031111,0.3297401,0.3262469,0.3774598,0.3790733,0.3503138,0.3948572,0.2388253,0.3439826,0.3524638,0.2936521,0.3262051,0.3091158,0.344172,0.2999748,0.3762852,0.3488277,0.3311689,0.3800669,0.390622,0.37803,0.373801,0.2762067,0.3574847,0.3677762,0.3656553,0.4349507
0.4881954,0.4209964,0.4247593,0.4900654,0.4213691,0.4636543,0.4718842,0.3822875,0.4152456,0.4925059,0.4406963,0.4339623,0.4593192,0.3357317,0.4420077,0.4490648,0.5140556,0.485186,0.4242647,0.4474117,0.4568934,0.4650492,0.3648295,0.3463296,0.5346963,0.4256636,0.4469408,0.4956685,0.4762739,0.4799838,0.4787618,0.3978909,0.4413973,0.4705418,0.4762527,0.4885724,0.5001227,0.5157326,0.402324,0.4668774,0.4577832,0.4585812,0.5352386,0.3338993,0.4467756,0.4177994,0.4771678,0.4746047,0.4614179,0.4621277,0.4134962,0.3938947,0.4340947,0.4586894,0.476641,0.521477,0.4286649,0.4739821,0.3974888,0.4365162,0.5241185,0.4768518,0.5577663,0.4707045,0.6041766,0.4989478,0.4449558,0.4836029,0.4322332,0.4560788,0.4739039,0.4254566,0.4147497,0.3521681,0.4711126,0.5140566,0.4661774,0.4480711,0.4823416,0.4117624,0.4341506,0.5177754,0.4300439,0.407712,0.4818882,0.3777806,0.5124793,0.5275104,0.4149231,0.4126363,0.3875139,0.4825356,0.4606373,0.3996853,0.4600303,0.5424846,0.4895206,0.4239605,0.445652,0.4137779,0.4717476,0.4242828,0.5489559,0.3924582,0.5392615,0.4934235,0.498494,0.5036288,0.4118249,0.3839481,0.5134748,0.4571211,0.4123301,0.5684187,0.5195982,0.5315519,0.5563112,0.6008825,0.5097879,0.4632289,0.466363,0.4262942,0.5064483,0.3601197,0.4787328,0.4023703,0.4063203,0.5215936,0.5056748,0.4053285,0.474696,0.4410206,0.5111238,0.4601779,0.4700025,0.5209086,0.4074881,0.5595033,0.478757
0.6243618,0.6000209,0.632629,0.6055052,0.5830719,0.5551075,0.6084086,0.6365041,0.6008113,0.641117,0.6235131,0.5817809,0.6089579,0.6273847,0.6207241,0.6826473,0.6269348,0.5993559,0.6226461,0.6032884,0.6512149,0.6390964,0.6233228,0.6023836,0.6173009,0.6300656,0.6389417,0.6275555,0.5928192,0.5843562,0.6505529,0.6518419,0.596725,0.6295273,0.6533939,0.6398591,0.6241294,0.5642657,0.6105987,0.5989939,0.6005682,0.5858459,0.659174,0.5297959,0.5990337,0.6442833,0.6493301,0.6805145,0.6359656,0.6528679,0.5938375,0.6120698,0.6266594,0.626229,0.5910272,0.6267962,0.6428192,0.5935697,0.5801292,0.6577218,0.6371122,0.6237068,0.6356036,0.646381,0.6271142,0.627969,0.6393558,0.6382027,0.5905115,0.6165128,0.6252278,0.6444356,0.633033,0.6780823,0.6642802,0.6221393,0.6079001,0.619799,NA,0.6203033,0.6113709,0.5876069,0.6282448,0.6100265,0.5984948,0.6408947,0.627969,0.6261678,0.6071385,0.546541,0.5618603,0.6021184,0.6269264,0.6538228,0.5957866,0.6362147,0.61048,0.6055586,0.6294074,0.644671,0.6188686,0.6109639,0.6488006,0.6512489,0.5902129,0.6380265,0.6573693,0.6568661,0.6218134,0.6585965,0.6437659,0.6056324,0.6511729,0.5618767,0.6326625,0.6357778,0.6158864,0.5304664,0.688086,0.5997571,0.5833828,0.6016676,0.6254901,0.6472566,0.6664121,0.6492345,0.6339294,0.6559973,0.5994844,0.5847564,0.6194043,0.6388448,0.6148264,0.616537,0.583414,0.601328,0.6067123,0.6539403,0.6134501
0.4550727,0.4227653,0.4572271,0.4790154,0.4649974,0.4137969,0.4602599,0.4694055,0.4693207,0.480227,0.42708,0.4170661,0.435562,0.4346165,0.4828808,0.4313391,0.4420607,0.4464343,0.387737,0.4517768,0.4525107,0.4590541,0.4536329,0.4244931,0.4851519,0.434891,0.4428224,0.4599513,0.4567442,0.4548042,0.4248989,0.4135219,0.4247546,0.4679248,0.4595966,0.4700644,0.4382897,0.4269738,0.4382131,0.4504634,0.3996652,0.4241955,0.4477932,0.4185354,0.4499523,0.4466744,0.4855139,0.4631909,0.5255463,0.4717003,0.4292474,0.465696,0.4662862,0.4528756,0.4330927,0.4581778,0.4562585,0.447541,0.445276,0.4642524,0.4683235,0.4381936,0.4587168,0.5107681,0.4317902,0.4774216,0.463913,0.4380502,0.4340369,0.4405172,0.4870242,0.4512189,0.4472556,0.4665301,0.4905305,0.4356209,0.4476793,0.4645649,0.4495596,0.448635,0.4488848,0.4420721,0.4404032,0.4506486,0.4441604,0.4588475,0.4848412,0.4750839,0.4566431,0.4299686,0.4631258,0.4807701,0.4853784,0.4796112,0.4529358,0.4092896,0.4667981,0.4668697,0.4953355,0.4902022,0.4390419,0.4219795,0.4448915,0.4930693,0.4624065,0.4524217,0.4664664,0.4622711,0.4344734,0.4540269,0.4911326,0.449993,0.502538,0.4433542,0.4576724,0.4180819,0.4840288,0.4140177,0.4362384,0.4490343,0.4459161,0.4486677,0.4521698,0.4344211,0.4672888,0.4496515,0.4488806,0.4417837,0.4486091,0.4250438,0.4734863,0.5087306,0.4793505,0.475863,0.3879386,0.4439868,0.4826126,0.4567915,0.4631166
